"TXNAME","GENEID"
"AT1G55310.2","AT1G55310"
"AT1G55310.3","AT1G55310"
"AT1G55310_CR5","AT1G55310"
"AT1G55310_CR7","AT1G55310"
"AT1G55310_ID1","AT1G55310"
"AT1G55310_ID3","AT1G55310"
"AT1G55310_ID4","AT1G55310"
"AT1G55310_ID5","AT1G55310"
"AT1G55310_ID6","AT1G55310"
"AT1G55310_P1","AT1G55310"
"AT1G55310_P2","AT1G55310"
"AT1G55310_P3","AT1G55310"
"AT1G55310_P4","AT1G55310"
"AT1G55310_c1","AT1G55310"
"AT1G55310_c2","AT1G55310"
"AT1G55310_c3","AT1G55310"
"AT1G55320.2","AT1G55320"
"AT1G55320_ID2","AT1G55320"
"AT1G55320_ID5","AT1G55320"
"AT1G55320_P1","AT1G55320"
"AT1G55360_P1","AT1G55360"
"AT1G55360_c1","AT1G55360"
"AT1G55450.2","AT1G55450"
"AT1G55450_P1","AT1G55450"
"AT1G55450_c1","AT1G55450"
"AT1G55490.1","AT1G55490"
"AT1G55490_P2","AT1G55490"
"AT1G55490_P3","AT1G55490"
"AT1G55490_P4","AT1G55490"
"AT1G55490_P5","AT1G55490"
"AT1G55520.1","AT1G55520"
"AT1G55520.2","AT1G55520"
"AT1G55520_JC2","AT1G55520"
"AT1G55520_P4","AT1G55520"
"AT1G55680.1","AT1G55680"
"AT1G55680_ID1","AT1G55680"
"AT1G55680_ID2","AT1G55680"
"AT1G55680_ID3","AT1G55680"
"AT1G55740_ID4","AT1G55740"
"AT1G55740_P1","AT1G55740"
"AT1G55770_P1","AT1G55770"
"AT1G55810_ID10","AT1G55810"
"AT1G55810_ID11","AT1G55810"
"AT1G55810_ID13","AT1G55810"
"AT1G55810_ID2","AT1G55810"
"AT1G55810_ID3","AT1G55810"
"AT1G55810_ID4","AT1G55810"
"AT1G55810_ID5","AT1G55810"
"AT1G55810_ID6","AT1G55810"
"AT1G55810_ID9","AT1G55810"
"AT1G55810_P1","AT1G55810"
"AT1G55810_P2","AT1G55810"
"AT1G55810_P3","AT1G55810"
"AT1G55810_P4","AT1G55810"
"AT1G55810_P5","AT1G55810"
"AT1G55810_P7","AT1G55810"
"AT1G55850_P1","AT1G55850"
"AT1G55880.1","AT1G55880"
"AT1G55880.2","AT1G55880"
"AT1G55880_ID1","AT1G55880"
"AT1G55880_JC3","AT1G55880"
"AT1G56010.2","AT1G56010"
"AT1G56010_ID1","AT1G56010"
"AT1G56010_ID3","AT1G56010"
"AT1G56010_ID4","AT1G56010"
"AT1G56010_P1","AT1G56010"
"AT1G56020_P1","AT1G56020"
"AT1G56050_ID204","AT1G56050"
"AT1G56050_ID208","AT1G56050"
"AT1G56050_ID84","AT1G56050"
"AT1G56050_P1","AT1G56050"
"AT1G56050_c1","AT1G56050"
"AT1G56090_ID3","AT1G56090"
"AT1G56090_P2","AT1G56090"
"AT1G56090_c1","AT1G56090"
"AT1G56090_c2","AT1G56090"
"AT1G56090_s1","AT1G56090"
"AT1G56120_JS10","AT1G56120"
"AT1G56120_JS11","AT1G56120"
"AT1G56120_JS4","AT1G56120"
"AT1G56120_P1","AT1G56120"
"AT1G56120_P2","AT1G56120"
"AT1G56120_P3","AT1G56120"
"AT1G56120_s1","AT1G56120"
"AT1G56150_P1","AT1G56150"
"AT1G56165.1","AT1G56165"
"AT1G56165_JC2","AT1G56165"
"AT1G56170_P1","AT1G56170"
"AT1G56170_P2","AT1G56170"
"AT1G56220_P3","AT1G56220"
"AT1G56220_P4","AT1G56220"
"AT1G56220_P5","AT1G56220"
"AT1G56230.2","AT1G56230"
"AT1G56230_ID11","AT1G56230"
"AT1G56230_ID12","AT1G56230"
"AT1G56230_ID2","AT1G56230"
"AT1G56230_ID3","AT1G56230"
"AT1G56230_ID4","AT1G56230"
"AT1G56230_ID6","AT1G56230"
"AT1G56230_JC2","AT1G56230"
"AT1G56230_JS1","AT1G56230"
"AT1G56230_JS2","AT1G56230"
"AT1G56230_P1","AT1G56230"
"AT1G56230_P3","AT1G56230"
"AT1G56230_P4","AT1G56230"
"AT1G56230_c2","AT1G56230"
"AT1G56240_P1","AT1G56240"
"AT1G56250_P1","AT1G56250"
"AT1G56270.1","AT1G56270"
"AT1G56280.1","AT1G56280"
"AT1G56280.2","AT1G56280"
"AT1G56280_ID2","AT1G56280"
"AT1G56280_P2","AT1G56280"
"AT1G56280_s1","AT1G56280"
"AT1G56290_P1","AT1G56290"
"AT1G56300.1","AT1G56300"
"AT1G56300_JC2","AT1G56300"
"AT1G56300_JC3","AT1G56300"
"AT1G56300_c1","AT1G56300"
"AT1G56345_P1","AT1G56345"
"AT1G56345_P2","AT1G56345"
"AT1G56350_P1","AT1G56350"
"AT1G56350_s1","AT1G56350"
"AT1G56510_P1","AT1G56510"
"AT1G56520.2","AT1G56520"
"AT1G56520_JS1","AT1G56520"
"AT1G56520_P1","AT1G56520"
"AT1G56520_P3","AT1G56520"
"AT1G56520_P4","AT1G56520"
"AT1G56520_P5","AT1G56520"
"AT1G56520_s1","AT1G56520"
"AT1G56520_s3","AT1G56520"
"AT1G56550_ID2","AT1G56550"
"AT1G56550_P1","AT1G56550"
"AT1G56550_P2","AT1G56550"
"AT1G56650_P1","AT1G56650"
"AT1G56660_ID1","AT1G56660"
"AT1G56660_ID3","AT1G56660"
"AT1G56660_P1","AT1G56660"
"AT1G56700.2","AT1G56700"
"AT1G56700.3","AT1G56700"
"AT1G56700_JS1","AT1G56700"
"AT1G56700_JS2","AT1G56700"
"AT1G56700_P1","AT1G56700"
"AT1G56700_P2","AT1G56700"
"AT1G56710.1","AT1G56710"
"AT1G56720.2","AT1G56720"
"AT1G56720_ID14","AT1G56720"
"AT1G56720_ID16","AT1G56720"
"AT1G56720_ID9","AT1G56720"
"AT1G56720_P1","AT1G56720"
"AT1G56720_s1","AT1G56720"
"AT1G56880.1","AT1G56880"
"AT1G57030.1","AT1G57030"
"AT1G57210.1","AT1G57210"
"AT1G57240.1","AT1G57240"
"AT1G57310.1","AT1G57310"
"AT1G57370.1","AT1G57370"
"AT1G57540_JS1","AT1G57540"
"AT1G57540_JS2","AT1G57540"
"AT1G57540_P1","AT1G57540"
"AT1G57540_P3","AT1G57540"
"AT1G57540_s1","AT1G57540"
"AT1G57540_s2","AT1G57540"
"AT1G57590_ID2","AT1G57590"
"AT1G57590_P1","AT1G57590"
"AT1G57630_P1","AT1G57630"
"AT1G57680_ID2","AT1G57680"
"AT1G57680_P1","AT1G57680"
"AT1G57680_P3","AT1G57680"
"AT1G57700_P1","AT1G57700"
"AT1G57700_c1","AT1G57700"
"AT1G57765.2","AT1G57765"
"AT1G57765_P1","AT1G57765"
"AT1G57770_ID6","AT1G57770"
"AT1G57770_JC4","AT1G57770"
"AT1G57770_P1","AT1G57770"
"AT1G57830_P1","AT1G57830"
"AT1G57835.1","AT1G57835"
"AT1G57850_P2","AT1G57850"
"AT1G57980_P1","AT1G57980"
"AT1G57990_P1","AT1G57990"
"AT1G57990_c1","AT1G57990"
"AT1G58030_P1","AT1G58030"
"AT1G58030_c1","AT1G58030"
"AT1G58060_JS4","AT1G58060"
"AT1G58060_JS5","AT1G58060"
"AT1G58060_JS6","AT1G58060"
"AT1G58060_JS8","AT1G58060"
"AT1G58060_P1","AT1G58060"
"AT1G58070_P1","AT1G58070"
"AT1G58150_JS1","AT1G58150"
"AT1G58180.4","AT1G58180"
"AT1G58180_ID14","AT1G58180"
"AT1G58180_ID16","AT1G58180"
"AT1G58180_ID3","AT1G58180"
"AT1G58180_ID7","AT1G58180"
"AT1G58180_ID9","AT1G58180"
"AT1G58180_P1","AT1G58180"
"AT1G58180_P2","AT1G58180"
"AT1G58180_P3","AT1G58180"
"AT1G58180_P5","AT1G58180"
"AT1G58180_P6","AT1G58180"
"AT1G58180_P7","AT1G58180"
"AT1G58200_ID12","AT1G58200"
"AT1G58200_ID13","AT1G58200"
"AT1G58200_ID14","AT1G58200"
"AT1G58200_ID15","AT1G58200"
"AT1G58200_ID16","AT1G58200"
"AT1G58200_ID21","AT1G58200"
"AT1G58200_ID22","AT1G58200"
"AT1G58200_JC1","AT1G58200"
"AT1G58200_JC6","AT1G58200"
"AT1G58200_JC8","AT1G58200"
"AT1G58200_P2","AT1G58200"
"AT1G58210.1","AT1G58210"
"AT1G58225.2","AT1G58225"
"AT1G58225_P1","AT1G58225"
"AT1G58230.1","AT1G58230"
"AT1G58230_JC6","AT1G58230"
"AT1G58230_P2","AT1G58230"
"AT1G58230_P3","AT1G58230"
"AT1G58270_P1","AT1G58270"
"AT1G58280.3","AT1G58280"
"AT1G58280.4","AT1G58280"
"AT1G58280_P1","AT1G58280"
"AT1G58280_P2","AT1G58280"
"AT1G58310.1","AT1G58310"
"AT1G58360_ID2","AT1G58360"
"AT1G58360_P1","AT1G58360"
"AT1G58370_ID4","AT1G58370"
"AT1G58370_P2","AT1G58370"
"AT1G58460_P1","AT1G58460"
"AT1G58460_P2","AT1G58460"
"AT1G58520.2","AT1G58520"
"AT1G58602_ID1","AT1G58602"
"AT1G58602_JC7","AT1G58602"
"AT1G58602_JS12","AT1G58602"
"AT1G58602_JS21","AT1G58602"
"AT1G58602_JS22","AT1G58602"
"AT1G58602_JS23","AT1G58602"
"AT1G58602_JS24","AT1G58602"
"AT1G58602_JS25","AT1G58602"
"AT1G58602_JS27","AT1G58602"
"AT1G58602_JS28","AT1G58602"
"AT1G58602_P2","AT1G58602"
"AT1G58807_JC5","AT1G58807"
"AT1G58807_P1","AT1G58807"
"AT1G58807_P2","AT1G58807"
"AT1G58807_s1","AT1G58807"
"AT1G58889.1","AT1G58889"
"AT1G59124_JC5","AT1G59124"
"AT1G59124_P1","AT1G59124"
"AT1G59124_P2","AT1G59124"
"AT1G59218_P1","AT1G59218"
"AT1G59218_P2","AT1G59218"
"AT1G59218_P3","AT1G59218"
"AT1G59218_s2","AT1G59218"
"AT1G59218_s3","AT1G59218"
"AT1G59265.1","AT1G59265"
"AT1G59560_JC12","AT1G59560"
"AT1G59560_JC2","AT1G59560"
"AT1G59560_JC6","AT1G59560"
"AT1G59560_JC8","AT1G59560"
"AT1G59560_JS3","AT1G59560"
"AT1G59560_P1","AT1G59560"
"AT1G59560_P2","AT1G59560"
"AT1G59560_P3","AT1G59560"
"AT1G59580_ID1","AT1G59580"
"AT1G59580_ID4","AT1G59580"
"AT1G59580_ID6","AT1G59580"
"AT1G59580_P1","AT1G59580"
"AT1G59590_P1","AT1G59590"
"AT1G59620.1","AT1G59620"
"AT1G59620_ID2","AT1G59620"
"AT1G59620_JS2","AT1G59620"
"AT1G59620_P1","AT1G59620"
"AT1G59620_P2","AT1G59620"
"AT1G59620_c1","AT1G59620"
"AT1G59620_s1","AT1G59620"
"AT1G59620_s2","AT1G59620"
"AT1G59640_ID2","AT1G59640"
"AT1G59640_ID6","AT1G59640"
"AT1G59640_P1","AT1G59640"
"AT1G59640_P2","AT1G59640"
"AT1G59690.1","AT1G59690"
"AT1G59710.1","AT1G59710"
"AT1G59710_ID1","AT1G59710"
"AT1G59710_P2","AT1G59710"
"AT1G59750.4","AT1G59750"
"AT1G59750_ID1","AT1G59750"
"AT1G59750_ID21","AT1G59750"
"AT1G59750_ID27","AT1G59750"
"AT1G59750_ID35","AT1G59750"
"AT1G59750_ID37","AT1G59750"
"AT1G59750_ID41","AT1G59750"
"AT1G59750_ID45","AT1G59750"
"AT1G59750_ID47","AT1G59750"
"AT1G59750_ID5","AT1G59750"
"AT1G59750_ID53","AT1G59750"
"AT1G59750_ID9","AT1G59750"
"AT1G59750_JC3","AT1G59750"
"AT1G59750_P1","AT1G59750"
"AT1G59750_P3","AT1G59750"
"AT1G59750_c3","AT1G59750"
"AT1G59833.1","AT1G59833"
"AT1G59960_P1","AT1G59960"
"AT1G60200_ID2","AT1G60200"
"AT1G60200_JS8","AT1G60200"
"AT1G60200_JS9","AT1G60200"
"AT1G60200_P1","AT1G60200"
"AT1G60200_P2","AT1G60200"
"AT1G60200_P3","AT1G60200"
"AT1G60200_P4","AT1G60200"
"AT1G60200_c3","AT1G60200"
"AT1G60260.1","AT1G60260"
"AT1G60260_ID14","AT1G60260"
"AT1G60260_ID140","AT1G60260"
"AT1G60260_ID146","AT1G60260"
"AT1G60260_ID152","AT1G60260"
"AT1G60260_ID26","AT1G60260"
"AT1G60260_ID62","AT1G60260"
"AT1G60260_ID74","AT1G60260"
"AT1G60260_ID92","AT1G60260"
"AT1G60260_JC14","AT1G60260"
"AT1G60260_P1","AT1G60260"
"AT1G60260_c1","AT1G60260"
"AT1G60260_c2","AT1G60260"
"AT1G60260_c4","AT1G60260"
"AT1G60260_s2","AT1G60260"
"AT1G60260_s3","AT1G60260"
"AT1G60260_s4","AT1G60260"
"AT1G60505.1","AT1G60505"
"AT1G60505_ID4","AT1G60505"
"AT1G60505_ID5","AT1G60505"
"AT1G60505_c1","AT1G60505"
"AT1G60525.2","AT1G60525"
"AT1G60525_ID1","AT1G60525"
"AT1G60525_ID2","AT1G60525"
"AT1G60525_ID3","AT1G60525"
"AT1G60525_ID5","AT1G60525"
"AT1G60525_ID6","AT1G60525"
"AT1G60545.1","AT1G60545"
"AT1G60545_ID3","AT1G60545"
"AT1G60600.1","AT1G60600"
"AT1G60600_ID2","AT1G60600"
"AT1G60600_ID3","AT1G60600"
"AT1G60600_P2","AT1G60600"
"AT1G60600_c1","AT1G60600"
"AT1G60650.2","AT1G60650"
"AT1G60650_ID1","AT1G60650"
"AT1G60650_P3","AT1G60650"
"AT1G60680_P1","AT1G60680"
"AT1G60690_ID2","AT1G60690"
"AT1G60690_JS1","AT1G60690"
"AT1G60690_P1","AT1G60690"
"AT1G60690_c1","AT1G60690"
"AT1G60720_P1","AT1G60720"
"AT1G60730.2","AT1G60730"
"AT1G60730.3","AT1G60730"
"AT1G60730_ID2","AT1G60730"
"AT1G60730_P1","AT1G60730"
"AT1G60730_P2","AT1G60730"
"AT1G61010_JS1","AT1G61010"
"AT1G61010_JS2","AT1G61010"
"AT1G61010_P1","AT1G61010"
"AT1G61010_P2","AT1G61010"
"AT1G61010_P3","AT1G61010"
"AT1G61010_P4","AT1G61010"
"AT1G61010_P5","AT1G61010"
"AT1G61065_ID2","AT1G61065"
"AT1G61065_P1","AT1G61065"
"AT1G61065_s1","AT1G61065"
"AT1G61120_P1","AT1G61120"
"AT1G61140_JS3","AT1G61140"
"AT1G61140_P1","AT1G61140"
"AT1G61140_P2","AT1G61140"
"AT1G61140_P3","AT1G61140"
"AT1G61140_s1","AT1G61140"
"AT1G61190_JC1","AT1G61190"
"AT1G61190_JC2","AT1G61190"
"AT1G61190_P2","AT1G61190"
"AT1G61190_P3","AT1G61190"
"AT1G61190_c1","AT1G61190"
"AT1G61190_c2","AT1G61190"
"AT1G61190_s1","AT1G61190"
"AT1G61190_s2","AT1G61190"
"AT1G61190_s3","AT1G61190"
"AT1G61190_s4","AT1G61190"
"AT1G61260_P1","AT1G61260"
"AT1G61310_P1","AT1G61310"
"AT1G61340_P1","AT1G61340"
"AT1G61340_P2","AT1G61340"
"AT1G61340_s1","AT1G61340"
"AT1G61360.2","AT1G61360"
"AT1G61360_ID4","AT1G61360"
"AT1G61360_P1","AT1G61360"
"AT1G61360_s1","AT1G61360"
"AT1G61430_P1","AT1G61430"
"AT1G61430_P10","AT1G61430"
"AT1G61430_P11","AT1G61430"
"AT1G61430_P12","AT1G61430"
"AT1G61430_P13","AT1G61430"
"AT1G61430_P2","AT1G61430"
"AT1G61430_P3","AT1G61430"
"AT1G61430_P4","AT1G61430"
"AT1G61430_P5","AT1G61430"
"AT1G61430_P6","AT1G61430"
"AT1G61430_P7","AT1G61430"
"AT1G61430_P8","AT1G61430"
"AT1G61430_P9","AT1G61430"
"AT1G61500_P1","AT1G61500"
"AT1G61500_P2","AT1G61500"
"AT1G61500_P3","AT1G61500"
"AT1G61500_c2","AT1G61500"
"AT1G61520.2","AT1G61520"
"AT1G61520.3","AT1G61520"
"AT1G61520_ID1","AT1G61520"
"AT1G61520_P1","AT1G61520"
"AT1G61560.2","AT1G61560"
"AT1G61560.3","AT1G61560"
"AT1G61560.4","AT1G61560"
"AT1G61560_P1","AT1G61560"
"AT1G61560_P10","AT1G61560"
"AT1G61560_P5","AT1G61560"
"AT1G61560_P6","AT1G61560"
"AT1G61560_P7","AT1G61560"
"AT1G61560_P8","AT1G61560"
"AT1G61560_P9","AT1G61560"
"AT1G61560_c1","AT1G61560"
"AT1G61600_P1","AT1G61600"
"AT1G61667_ID2","AT1G61667"
"AT1G61667_JC1","AT1G61667"
"AT1G61667_P2","AT1G61667"
"AT1G61700_P1","AT1G61700"
"AT1G61710.1","AT1G61710"
"AT1G61800_P1","AT1G61800"
"AT1G61800_P2","AT1G61800"
"AT1G61810.3","AT1G61810"
"AT1G61820_ID4","AT1G61820"
"AT1G61820_P1","AT1G61820"
"AT1G61850.1","AT1G61850"
"AT1G61850_JS1","AT1G61850"
"AT1G61850_JS12","AT1G61850"
"AT1G61850_JS15","AT1G61850"
"AT1G61850_JS18","AT1G61850"
"AT1G61850_JS20","AT1G61850"
"AT1G61850_JS25","AT1G61850"
"AT1G61850_JS4","AT1G61850"
"AT1G61850_JS5","AT1G61850"
"AT1G61850_JS6","AT1G61850"
"AT1G61850_P1","AT1G61850"
"AT1G61850_P2","AT1G61850"
"AT1G61850_c1","AT1G61850"
"AT1G61850_s2","AT1G61850"
"AT1G61850_s3","AT1G61850"
"AT1G61850_s4","AT1G61850"
"AT1G61850_s5","AT1G61850"
"AT1G61890_P1","AT1G61890"
"AT1G61890_P2","AT1G61890"
"AT1G61890_P3","AT1G61890"
"AT1G62045_ID2","AT1G62045"
"AT1G62045_P1","AT1G62045"
"AT1G62200.1","AT1G62200"
"AT1G62200_ID3","AT1G62200"
"AT1G62200_c1","AT1G62200"
"AT1G62214.1","AT1G62214"
"AT1G62310_JS3","AT1G62310"
"AT1G62310_P1","AT1G62310"
"AT1G62380_ID1","AT1G62380"
"AT1G62380_ID2","AT1G62380"
"AT1G62380_P1","AT1G62380"
"AT1G62390_ID3","AT1G62390"
"AT1G62390_P1","AT1G62390"
"AT1G62400_P1","AT1G62400"
"AT1G62422_P1","AT1G62422"
"AT1G62440.1","AT1G62440"
"AT1G62480_P1","AT1G62480"
"AT1G62520_P1","AT1G62520"
"AT1G62540_ID25","AT1G62540"
"AT1G62540_ID27","AT1G62540"
"AT1G62540_ID28","AT1G62540"
"AT1G62540_ID42","AT1G62540"
"AT1G62540_ID43","AT1G62540"
"AT1G62540_ID52","AT1G62540"
"AT1G62540_ID53","AT1G62540"
"AT1G62540_JC18","AT1G62540"
"AT1G62540_JC2","AT1G62540"
"AT1G62540_JS1","AT1G62540"
"AT1G62540_P1","AT1G62540"
"AT1G62540_P2","AT1G62540"
"AT1G62540_c1","AT1G62540"
"AT1G62540_s2","AT1G62540"
"AT1G62540_s3","AT1G62540"
"AT1G62540_s4","AT1G62540"
"AT1G62560_ID2","AT1G62560"
"AT1G62560_JC2","AT1G62560"
"AT1G62560_P1","AT1G62560"
"AT1G62560_P2","AT1G62560"
"AT1G62560_c1","AT1G62560"
"AT1G62560_c2","AT1G62560"
"AT1G62570_P1","AT1G62570"
"AT1G62590.1","AT1G62590"
"AT1G62590_ID1","AT1G62590"
"AT1G62590_P2","AT1G62590"
"AT1G62660_P1","AT1G62660"
"AT1G62660_P2","AT1G62660"
"AT1G62660_P3","AT1G62660"
"AT1G62710_ID4","AT1G62710"
"AT1G62710_P1","AT1G62710"
"AT1G62810_JC1","AT1G62810"
"AT1G62810_P1","AT1G62810"
"AT1G62810_c1","AT1G62810"
"AT1G62810_c2","AT1G62810"
"AT1G62920.1","AT1G62920"
"AT1G62920_c1","AT1G62920"
"AT1G63010.5","AT1G63010"
"AT1G63010_ID6","AT1G63010"
"AT1G63010_ID8","AT1G63010"
"AT1G63010_JC3","AT1G63010"
"AT1G63010_P1","AT1G63010"
"AT1G63010_P4","AT1G63010"
"AT1G63010_P6","AT1G63010"
"AT1G63010_P7","AT1G63010"
"AT1G63010_s2","AT1G63010"
"AT1G63110.3","AT1G63110"
"AT1G63110_ID2","AT1G63110"
"AT1G63110_P1","AT1G63110"
"AT1G63110_P2","AT1G63110"
"AT1G63170.1","AT1G63170"
"AT1G63180_P1","AT1G63180"
"AT1G63180_P2","AT1G63180"
"AT1G63260_ID3","AT1G63260"
"AT1G63260_ID4","AT1G63260"
"AT1G63260_ID5","AT1G63260"
"AT1G63260_ID6","AT1G63260"
"AT1G63260_JC2","AT1G63260"
"AT1G63260_JC23","AT1G63260"
"AT1G63260_JS1","AT1G63260"
"AT1G63260_JS2","AT1G63260"
"AT1G63260_P1","AT1G63260"
"AT1G63260_P2","AT1G63260"
"AT1G63260_P3","AT1G63260"
"AT1G63260_P4","AT1G63260"
"AT1G63260_P5","AT1G63260"
"AT1G63260_P6","AT1G63260"
"AT1G63260_c1","AT1G63260"
"AT1G63260_s1","AT1G63260"
"AT1G63260_s2","AT1G63260"
"AT1G63300_P1","AT1G63300"
"AT1G63370.1","AT1G63370"
"AT1G63370_P2","AT1G63370"
"AT1G63430.2","AT1G63430"
"AT1G63430_ID1","AT1G63430"
"AT1G63430_JC6","AT1G63430"
"AT1G63430_JS1","AT1G63430"
"AT1G63430_JS4","AT1G63430"
"AT1G63430_JS5","AT1G63430"
"AT1G63430_P1","AT1G63430"
"AT1G63430_s1","AT1G63430"
"AT1G63480_JC18","AT1G63480"
"AT1G63480_JC9","AT1G63480"
"AT1G63480_JS2","AT1G63480"
"AT1G63480_JS3","AT1G63480"
"AT1G63480_JS4","AT1G63480"
"AT1G63480_JS7","AT1G63480"
"AT1G63480_P1","AT1G63480"
"AT1G63480_P2","AT1G63480"
"AT1G63480_P3","AT1G63480"
"AT1G63480_P4","AT1G63480"
"AT1G63480_s2","AT1G63480"
"AT1G63490_JC14","AT1G63490"
"AT1G63490_JS1","AT1G63490"
"AT1G63490_JS12","AT1G63490"
"AT1G63490_JS8","AT1G63490"
"AT1G63490_s1","AT1G63490"
"AT1G63490_s2","AT1G63490"
"AT1G63490_s3","AT1G63490"
"AT1G63500_JC4","AT1G63500"
"AT1G63500_JS1","AT1G63500"
"AT1G63500_P1","AT1G63500"
"AT1G63640.2","AT1G63640"
"AT1G63640_P1","AT1G63640"
"AT1G63640_P3","AT1G63640"
"AT1G63640_P5","AT1G63640"
"AT1G63640_s2","AT1G63640"
"AT1G63640_s3","AT1G63640"
"AT1G63650.2","AT1G63650"
"AT1G63650_P1","AT1G63650"
"AT1G63650_P3","AT1G63650"
"AT1G63690.2","AT1G63690"
"AT1G63690_P1","AT1G63690"
"AT1G63690_s1","AT1G63690"
"AT1G63710_P1","AT1G63710"
"AT1G63800_JS1","AT1G63800"
"AT1G63800_JS2","AT1G63800"
"AT1G63800_P1","AT1G63800"
"AT1G63800_P2","AT1G63800"
"AT1G63830.3","AT1G63830"
"AT1G63830_ID4","AT1G63830"
"AT1G63830_JS2","AT1G63830"
"AT1G63830_JS3","AT1G63830"
"AT1G63830_JS5","AT1G63830"
"AT1G63830_P1","AT1G63830"
"AT1G63830_P4","AT1G63830"
"AT1G63830_P5","AT1G63830"
"AT1G63835.1","AT1G63835"
"AT1G63860.1","AT1G63860"
"AT1G63860.2","AT1G63860"
"AT1G63860_JC20","AT1G63860"
"AT1G63860_P3","AT1G63860"
"AT1G63860_P4","AT1G63860"
"AT1G63860_P5","AT1G63860"
"AT1G63860_c1","AT1G63860"
"AT1G63860_c2","AT1G63860"
"AT1G63860_s1","AT1G63860"
"AT1G63860_s2","AT1G63860"
"AT1G63860_s3","AT1G63860"
"AT1G63860_s4","AT1G63860"
"AT1G63880_JC16","AT1G63880"
"AT1G63880_JC6","AT1G63880"
"AT1G63880_JC9","AT1G63880"
"AT1G63880_JS1","AT1G63880"
"AT1G63880_P1","AT1G63880"
"AT1G63880_P2","AT1G63880"
"AT1G63880_c1","AT1G63880"
"AT1G63880_c2","AT1G63880"
"AT1G63880_c3","AT1G63880"
"AT1G63880_s1","AT1G63880"
"AT1G63880_s2","AT1G63880"
"AT1G63900.2","AT1G63900"
"AT1G63900_P1","AT1G63900"
"AT1G63900_P2","AT1G63900"
"AT1G63940.3","AT1G63940"
"AT1G63940.4","AT1G63940"
"AT1G63940_ID50","AT1G63940"
"AT1G63940_ID58","AT1G63940"
"AT1G63940_ID68","AT1G63940"
"AT1G63940_JC13","AT1G63940"
"AT1G63940_JC2","AT1G63940"
"AT1G63940_P1","AT1G63940"
"AT1G63940_P2","AT1G63940"
"AT1G63940_s1","AT1G63940"
"AT1G64065_P1","AT1G64065"
"AT1G64170_P1","AT1G64170"
"AT1G64170_s1","AT1G64170"
"AT1G64200_ID2","AT1G64200"
"AT1G64200_JC1","AT1G64200"
"AT1G64200_P1","AT1G64200"
"AT1G64200_P2","AT1G64200"
"AT1G64200_c1","AT1G64200"
"AT1G64200_c2","AT1G64200"
"AT1G64200_c3","AT1G64200"
"AT1G64200_c4","AT1G64200"
"AT1G64270.1","AT1G64270"
"AT1G64270_ID1","AT1G64270"
"AT1G64270_ID2","AT1G64270"
"AT1G64270_ID4","AT1G64270"
"AT1G64310.1","AT1G64310"
"AT1G64330_JS1","AT1G64330"
"AT1G64330_P1","AT1G64330"
"AT1G64360_P1","AT1G64360"
"AT1G64385_ID6","AT1G64385"
"AT1G64385_P1","AT1G64385"
"AT1G64385_P2","AT1G64385"
"AT1G64385_c1","AT1G64385"
"AT1G64385_c2","AT1G64385"
"AT1G64410.1","AT1G64410"
"AT1G64430.1","AT1G64430"
"AT1G64430.2","AT1G64430"
"AT1G64430_ID2","AT1G64430"
"AT1G64430_ID3","AT1G64430"
"AT1G64430_ID4","AT1G64430"
"AT1G64500_P1","AT1G64500"
"AT1G64500_c1","AT1G64500"
"AT1G64500_c2","AT1G64500"
"AT1G64561_P1","AT1G64561"
"AT1G64563.1","AT1G64563"
"AT1G64563_JS4","AT1G64563"
"AT1G64660_P1","AT1G64660"
"AT1G64720_ID5","AT1G64720"
"AT1G64720_ID8","AT1G64720"
"AT1G64720_P1","AT1G64720"
"AT1G64720_c1","AT1G64720"
"AT1G64760_P1","AT1G64760"
"AT1G64760_P2","AT1G64760"
"AT1G64760_c1","AT1G64760"
"AT1G64760_s1","AT1G64760"
"AT1G64840_ID2","AT1G64840"
"AT1G64840_P1","AT1G64840"
"AT1G64840_c1","AT1G64840"
"AT1G64840_c2","AT1G64840"
"AT1G64840_c3","AT1G64840"
"AT1G64890_P1","AT1G64890"
"AT1G64900_P1","AT1G64900"
"AT1G64970.1","AT1G64970"
"AT1G64970_ID14","AT1G64970"
"AT1G64970_ID15","AT1G64970"
"AT1G64970_c1","AT1G64970"
"AT1G65000_JC2","AT1G65000"
"AT1G65000_P1","AT1G65000"
"AT1G65040.3","AT1G65040"
"AT1G65040_ID5","AT1G65040"
"AT1G65040_JC11","AT1G65040"
"AT1G65040_P1","AT1G65040"
"AT1G65040_P2","AT1G65040"
"AT1G65040_P4","AT1G65040"
"AT1G65040_P5","AT1G65040"
"AT1G65040_s1","AT1G65040"
"AT1G65040_s2","AT1G65040"
"AT1G65040_s3","AT1G65040"
"AT1G65060.2","AT1G65060"
"AT1G65060_P1","AT1G65060"
"AT1G65070.1","AT1G65070"
"AT1G65070_P2","AT1G65070"
"AT1G65070_P3","AT1G65070"
"AT1G65070_c1","AT1G65070"
"AT1G65270_ID3","AT1G65270"
"AT1G65270_P1","AT1G65270"
"AT1G65270_P2","AT1G65270"
"AT1G65270_P3","AT1G65270"
"AT1G65280_ID5","AT1G65280"
"AT1G65280_P1","AT1G65280"
"AT1G65280_P2","AT1G65280"
"AT1G65310_P2","AT1G65310"
"AT1G65340.1","AT1G65340"
"AT1G65390.2","AT1G65390"
